id_machine,id_entrepot,type_machine,annee_mois,temps_arret_panne,nb_pannes_machines,volume_traite,delai_moyen_livraison_entrepot_mois
ME009012,E009,Conditionnement,2023-02,23,1,125,
ME009013,E009,Transport,2023-02,34,1,101,
ME009017,E009,Maintenance,2023-02,38,1,142,
ME010004,E010,Transport,2023-02,8,1,501,
ME010008,E010,Stockage,2023-02,30,1,143,
ME010009,E010,Maintenance,2023-02,23,1,132,
ME010010,E010,Conditionnement,2023-02,18,1,132,
ME010012,E010,Conditionnement,2023-02,7,1,454,
ME010017,E010,Transport,2023-02,1,1,477,
ME010018,E010,Tri,2023-02,8,1,513,
ME010024,E010,Transport,2023-02,8,1,409,
ME010025,E010,Conditionnement,2023-02,13,1,141,
ME010026,E010,Stockage,2023-02,1,1,451,
ME001002,E001,Maintenance,2023-02,0,0,294,
ME001013,E001,Stockage,2023-02,0,0,292,
ME001016,E001,Conditionnement,2023-02,0,0,886,
ME001019,E001,Conditionnement,2023-02,0,0,122,
ME001022,E001,Stockage,2023-02,0,0,482,
ME001025,E001,Stockage,2023-02,0,0,476,
ME001026,E001,Maintenance,2023-02,0,0,474,
ME001028,E001,Conditionnement,2023-02,0,0,996,
ME001031,E001,Transport,2023-02,0,0,511,
ME001032,E001,Conditionnement,2023-02,0,0,97,
ME001033,E001,Tri,2023-02,0,0,621,
ME001035,E001,Stockage,2023-02,0,0,186,
ME001036,E001,Stockage,2023-02,0,0,627,
ME002004,E002,Stockage,2023-02,0,0,726,
ME002015,E002,Maintenance,2023-02,0,0,675,
ME002017,E002,Tri,2023-02,0,0,983,
ME002021,E002,Maintenance,2023-02,0,0,136,
ME002025,E002,Stockage,2023-02,0,0,38,
ME002026,E002,Tri,2023-02,0,0,725,
ME002032,E002,Stockage,2023-02,0,0,137,
ME003002,E003,Transport,2023-02,0,0,601,
ME003009,E003,Maintenance,2023-02,0,0,267,
ME003011,E003,Stockage,2023-02,0,0,620,
ME003012,E003,Maintenance,2023-02,0,0,452,
ME003015,E003,Maintenance,2023-02,0,0,203,
ME003017,E003,Tri,2023-02,0,0,232,
ME003018,E003,Maintenance,2023-02,0,0,612,
ME003026,E003,Tri,2023-02,0,0,315,
ME003027,E003,Tri,2023-02,0,0,504,
ME003030,E003,Transport,2023-02,0,0,851,
ME003034,E003,Stockage,2023-02,0,0,12,
ME004004,E004,Transport,2023-02,0,0,386,
ME004007,E004,Conditionnement,2023-02,0,0,48,
ME004008,E004,Tri,2023-02,0,0,25,
ME004009,E004,Maintenance,2023-02,0,0,160,
ME004012,E004,Tri,2023-02,0,0,596,
ME004017,E004,Tri,2023-02,0,0,162,
ME004018,E004,Transport,2023-02,0,0,798,
ME004021,E004,Tri,2023-02,0,0,856,
ME004022,E004,Tri,2023-02,0,0,314,
ME004025,E004,Conditionnement,2023-02,0,0,980,
ME004028,E004,Maintenance,2023-02,0,0,746,
ME005004,E005,Conditionnement,2023-02,0,0,703,
ME005007,E005,Conditionnement,2023-02,0,0,499,
ME005009,E005,Conditionnement,2023-02,0,0,897,
ME005010,E005,Conditionnement,2023-02,0,0,317,
ME005011,E005,Tri,2023-02,0,0,6,
ME005013,E005,Tri,2023-02,0,0,578,
ME005014,E005,Stockage,2023-02,0,0,526,
ME005017,E005,Conditionnement,2023-02,0,0,984,
ME005018,E005,Stockage,2023-02,0,0,439,
ME005020,E005,Stockage,2023-02,0,0,199,
ME005024,E005,Maintenance,2023-02,0,0,526,
ME005025,E005,Conditionnement,2023-02,0,0,835,
ME005026,E005,Tri,2023-02,0,0,590,
ME005027,E005,Stockage,2023-02,0,0,102,
ME005028,E005,Stockage,2023-02,0,0,703,
ME005030,E005,Maintenance,2023-02,0,0,191,
ME006001,E006,Tri,2023-02,0,0,425,
ME006009,E006,Stockage,2023-02,0,0,326,
ME006011,E006,Maintenance,2023-02,0,0,26,
ME006013,E006,Transport,2023-02,0,0,343,
ME006015,E006,Transport,2023-02,0,0,799,
ME006017,E006,Tri,2023-02,0,0,5,
ME006019,E006,Tri,2023-02,0,0,48,
ME006020,E006,Tri,2023-02,0,0,957,
ME006021,E006,Stockage,2023-02,0,0,418,
ME006025,E006,Conditionnement,2023-02,0,0,439,
ME006026,E006,Tri,2023-02,0,0,664,
ME006028,E006,Stockage,2023-02,0,0,412,
ME007001,E007,Transport,2023-02,0,0,522,
ME007007,E007,Maintenance,2023-02,0,0,246,
ME007008,E007,Tri,2023-02,0,0,6,
ME007010,E007,Conditionnement,2023-02,0,0,582,
ME007012,E007,Transport,2023-02,0,0,912,
ME007013,E007,Conditionnement,2023-02,0,0,451,
ME007018,E007,Transport,2023-02,0,0,73,
ME007020,E007,Transport,2023-02,0,0,539,
ME007021,E007,Tri,2023-02,0,0,435,
ME007029,E007,Maintenance,2023-02,0,0,782,
ME007036,E007,Transport,2023-02,0,0,46,
ME008014,E008,Stockage,2023-02,0,0,300,
ME008016,E008,Stockage,2023-02,0,0,881,
ME008017,E008,Conditionnement,2023-02,0,0,373,
ME008024,E008,Tri,2023-02,0,0,915,
ME008026,E008,Conditionnement,2023-02,0,0,848,
ME008029,E008,Transport,2023-02,0,0,849,
ME008030,E008,Conditionnement,2023-02,0,0,744,
ME009003,E009,Conditionnement,2023-02,0,0,156,
ME009005,E009,Transport,2023-02,0,0,142,
ME009009,E009,Conditionnement,2023-02,0,0,844,
ME009011,E009,Maintenance,2023-02,0,0,874,
ME009014,E009,Transport,2023-02,0,0,788,
ME009018,E009,Tri,2023-02,0,0,114,
ME010001,E010,Maintenance,2023-02,0,0,317,
ME010002,E010,Tri,2023-02,0,0,663,
ME010006,E010,Transport,2023-02,0,0,432,
ME010015,E010,Stockage,2023-02,0,0,669,
ME010016,E010,Conditionnement,2023-02,0,0,27,
ME010019,E010,Conditionnement,2023-02,0,0,708,
ME010020,E010,Tri,2023-02,0,0,600,
ME010022,E010,Maintenance,2023-02,0,0,185,
ME010028,E010,Transport,2023-02,0,0,952,
ME001002,E001,Maintenance,2023-03,0,0,251,
ME001007,E001,Stockage,2023-03,0,0,308,
ME001009,E001,Maintenance,2023-03,0,0,556,
ME001010,E001,Stockage,2023-03,0,0,247,
ME001013,E001,Stockage,2023-03,0,0,252,
ME001018,E001,Transport,2023-03,0,0,289,
ME001023,E001,Conditionnement,2023-03,0,0,302,
ME001025,E001,Stockage,2023-03,0,0,456,
ME001027,E001,Transport,2023-03,0,0,499,
ME001028,E001,Conditionnement,2023-03,0,0,260,
ME001029,E001,Stockage,2023-03,0,0,317,
ME001030,E001,Conditionnement,2023-03,0,0,301,
ME001032,E001,Conditionnement,2023-03,0,0,277,
ME001033,E001,Tri,2023-03,0,0,275,
ME001036,E001,Stockage,2023-03,0,0,345,
ME002001,E002,Stockage,2023-03,0,0,314,
ME002003,E002,Tri,2023-03,0,0,282,
ME002008,E002,Tri,2023-03,0,0,213,
ME002009,E002,Conditionnement,2023-03,0,0,312,
ME002010,E002,Conditionnement,2023-03,0,0,318,
ME002012,E002,Conditionnement,2023-03,0,0,587,
ME002015,E002,Maintenance,2023-03,0,0,281,
ME002016,E002,Maintenance,2023-03,0,0,369,
ME002017,E002,Tri,2023-03,0,0,325,
ME002025,E002,Stockage,2023-03,0,0,304,
ME002026,E002,Tri,2023-03,0,0,262,
ME002030,E002,Transport,2023-03,0,0,301,
ME002033,E002,Transport,2023-03,0,0,278,
ME003006,E003,Transport,2023-03,0,0,505,
ME003011,E003,Stockage,2023-03,0,0,451,
ME003014,E003,Tri,2023-03,0,0,247,
ME003019,E003,Maintenance,2023-03,0,0,545,
ME003021,E003,Tri,2023-03,0,0,244,
ME003030,E003,Transport,2023-03,0,0,279,
ME003032,E003,Stockage,2023-03,0,0,523,
ME003036,E003,Transport,2023-03,0,0,226,
ME003037,E003,Tri,2023-03,0,0,632,
ME004002,E004,Conditionnement,2023-03,0,0,287,
ME004006,E004,Conditionnement,2023-03,0,0,206,
ME004011,E004,Tri,2023-03,0,0,288,
ME004014,E004,Transport,2023-03,0,0,221,
ME004016,E004,Conditionnement,2023-03,0,0,264,
ME004017,E004,Tri,2023-03,0,0,211,
ME004020,E004,Maintenance,2023-03,0,0,284,
ME004021,E004,Tri,2023-03,0,0,337,
ME004024,E004,Conditionnement,2023-03,0,0,324,
ME004026,E004,Stockage,2023-03,0,0,309,
ME005002,E005,Conditionnement,2023-03,0,0,257,
ME005003,E005,Tri,2023-03,0,0,235,
ME005005,E005,Tri,2023-03,0,0,293,
ME005008,E005,Conditionnement,2023-03,0,0,483,
ME005010,E005,Conditionnement,2023-03,0,0,447,
ME005011,E005,Tri,2023-03,0,0,213,
ME005015,E005,Conditionnement,2023-03,0,0,294,
ME005016,E005,Maintenance,2023-03,0,0,282,
ME005017,E005,Conditionnement,2023-03,0,0,265,
ME005018,E005,Stockage,2023-03,0,0,241,
ME005020,E005,Stockage,2023-03,0,0,279,
ME005024,E005,Maintenance,2023-03,0,0,269,
ME005025,E005,Conditionnement,2023-03,0,0,295,
ME005026,E005,Tri,2023-03,0,0,237,
ME005027,E005,Stockage,2023-03,0,0,427,
ME005031,E005,Transport,2023-03,0,0,291,
ME005033,E005,Transport,2023-03,0,0,431,
ME006002,E006,Transport,2023-03,0,0,259,
ME006004,E006,Tri,2023-03,0,0,479,
ME006007,E006,Transport,2023-03,0,0,265,
ME006018,E006,Maintenance,2023-03,0,0,416,
ME007006,E007,Tri,2023-03,0,0,270,
ME007009,E007,Tri,2023-03,0,0,310,
ME007010,E007,Conditionnement,2023-03,0,0,284,
ME007014,E007,Tri,2023-03,0,0,266,
ME007015,E007,Stockage,2023-03,0,0,365,
ME007017,E007,Stockage,2023-03,0,0,503,
ME007022,E007,Conditionnement,2023-03,0,0,230,
ME007028,E007,Stockage,2023-03,0,0,240,
ME007030,E007,Tri,2023-03,0,0,274,
ME007034,E007,Tri,2023-03,0,0,330,
ME007036,E007,Transport,2023-03,0,0,282,
ME007038,E007,Maintenance,2023-03,0,0,264,
ME008003,E008,Tri,2023-03,0,0,330,
ME008004,E008,Tri,2023-03,0,0,284,
ME008010,E008,Stockage,2023-03,0,0,283,
ME008013,E008,Stockage,2023-03,0,0,222,
ME008020,E008,Maintenance,2023-03,0,0,509,
ME008021,E008,Stockage,2023-03,0,0,533,
ME008023,E008,Stockage,2023-03,0,0,244,
ME008030,E008,Conditionnement,2023-03,0,0,319,
ME009003,E009,Conditionnement,2023-03,0,0,312,
ME009006,E009,Transport,2023-03,0,0,291,
ME009007,E009,Tri,2023-03,0,0,252,
ME009008,E009,Maintenance,2023-03,0,0,578,
ME009014,E009,Transport,2023-03,0,0,264,
ME009017,E009,Maintenance,2023-03,0,0,283,
ME009018,E009,Tri,2023-03,0,0,432,
ME010001,E010,Maintenance,2023-03,0,0,448,
ME010005,E010,Conditionnement,2023-03,0,0,519,
ME010010,E010,Conditionnement,2023-03,0,0,243,
ME010014,E010,Stockage,2023-03,0,0,505,
ME010015,E010,Stockage,2023-03,0,0,309,
ME010017,E010,Transport,2023-03,0,0,467,
ME010022,E010,Maintenance,2023-03,0,0,519,
ME010028,E010,Transport,2023-03,0,0,283,
ME001001,E001,Tri,2023-03,1,1,430,
ME001003,E001,Transport,2023-03,23,1,130,
ME001005,E001,Maintenance,2023-03,34,1,150,
ME001006,E001,Stockage,2023-03,38,1,122,
ME001008,E001,Maintenance,2023-03,22,1,160,
ME001014,E001,Tri,2023-03,43,1,140,
ME001015,E001,Stockage,2023-03,8,1,336,
ME001019,E001,Conditionnement,2023-03,36,1,127,
ME001026,E001,Maintenance,2023-03,27,1,119,
ME001034,E001,Transport,2023-03,47,1,117,
ME001035,E001,Stockage,2023-03,29,1,123,
ME001037,E001,Tri,2023-03,30,1,134,
ME002002,E002,Conditionnement,2023-03,32,1,143,
ME002006,E002,Transport,2023-03,48,1,146,
ME002011,E002,Tri,2023-03,38,1,109,
ME002013,E002,Conditionnement,2023-03,10,1,383,
ME002014,E002,Maintenance,2023-03,29,1,135,
ME002020,E002,Conditionnement,2023-03,7,1,457,
ME002022,E002,Transport,2023-03,45,1,121,
ME002024,E002,Transport,2023-03,34,1,127,
ME002028,E002,Tri,2023-03,43,1,112,
ME002029,E002,Transport,2023-03,26,1,147,
ME002031,E002,Maintenance,2023-03,41,1,137,
ME003001,E003,Conditionnement,2023-03,3,1,604,
ME003004,E003,Maintenance,2023-03,22,1,128,
ME003005,E003,Stockage,2023-03,14,1,167,
ME003007,E003,Stockage,2023-03,5,1,497,
ME003008,E003,Conditionnement,2023-03,22,1,161,
ME003010,E003,Transport,2023-03,10,1,545,
ME003012,E003,Maintenance,2023-03,38,1,112,
ME003013,E003,Tri,2023-03,20,1,139,
ME003015,E003,Maintenance,2023-03,2,1,373,
ME003016,E003,Maintenance,2023-03,43,1,131,
ME003024,E003,Stockage,2023-03,2,1,554,
ME003025,E003,Conditionnement,2023-03,20,1,143,
ME003027,E003,Tri,2023-03,5,1,542,
ME003028,E003,Conditionnement,2023-03,9,1,536,
ME003029,E003,Conditionnement,2023-03,40,1,126,
ME004001,E004,Conditionnement,2023-03,36,1,166,
ME004003,E004,Transport,2023-03,3,1,472,
ME004007,E004,Conditionnement,2023-03,17,1,142,
ME004010,E004,Maintenance,2023-03,19,1,104,
ME004015,E004,Transport,2023-03,0,1,486,
ME004018,E004,Transport,2023-03,1,1,505,
ME004019,E004,Transport,2023-03,33,1,110,
ME004022,E004,Tri,2023-03,20,1,119,
ME004023,E004,Maintenance,2023-03,41,1,114,
ME005004,E005,Conditionnement,2023-03,12,1,527,
ME005009,E005,Conditionnement,2023-03,11,1,497,
ME005014,E005,Stockage,2023-03,21,1,155,
ME005023,E005,Stockage,2023-03,21,1,147,
ME005028,E005,Stockage,2023-03,28,1,158,
ME005032,E005,Maintenance,2023-03,6,1,495,
ME005034,E005,Conditionnement,2023-03,5,1,498,
ME006001,E006,Tri,2023-03,7,1,579,
ME006008,E006,Transport,2023-03,7,1,423,
ME006010,E006,Conditionnement,2023-03,22,1,137,
ME006012,E006,Conditionnement,2023-03,22,1,149,
ME006013,E006,Transport,2023-03,22,1,143,
ME006015,E006,Transport,2023-03,35,1,146,
ME006016,E006,Transport,2023-03,28,1,146,
ME006017,E006,Tri,2023-03,40,1,118,
ME006019,E006,Tri,2023-03,46,1,140,
ME006020,E006,Tri,2023-03,38,1,121,
ME006021,E006,Stockage,2023-03,0,1,545,
ME006024,E006,Stockage,2023-03,32,1,150,
ME006025,E006,Conditionnement,2023-03,1,1,528,
ME006027,E006,Transport,2023-03,35,1,122,
ME007002,E007,Tri,2023-03,3,1,559,
ME007003,E007,Transport,2023-03,22,1,152,
ME007004,E007,Tri,2023-03,48,1,116,
ME007005,E007,Transport,2023-03,32,1,129,
ME007007,E007,Maintenance,2023-03,0,1,515,
ME007008,E007,Tri,2023-03,36,1,134,
ME007011,E007,Transport,2023-03,13,1,158,
ME007013,E007,Conditionnement,2023-03,13,1,140,
ME007016,E007,Maintenance,2023-03,46,1,127,
ME007020,E007,Transport,2023-03,47,1,136,
ME007026,E007,Transport,2023-03,38,1,143,
ME007033,E007,Maintenance,2023-03,6,1,570,
ME007035,E007,Tri,2023-03,25,1,79,
ME007037,E007,Stockage,2023-03,10,1,413,
ME008009,E008,Tri,2023-03,19,1,152,
ME008012,E008,Tri,2023-03,21,1,126,
ME008017,E008,Conditionnement,2023-03,24,1,152,
ME008018,E008,Conditionnement,2023-03,41,1,129,
ME008019,E008,Conditionnement,2023-03,25,1,127,
ME008022,E008,Stockage,2023-03,43,1,144,
ME008026,E008,Conditionnement,2023-03,7,1,521,
ME008027,E008,Conditionnement,2023-03,22,1,142,
ME008029,E008,Transport,2023-03,18,1,161,
ME009001,E009,Transport,2023-03,27,1,162,
ME009002,E009,Tri,2023-03,1,1,471,
ME009009,E009,Conditionnement,2023-03,16,1,168,
ME009010,E009,Stockage,2023-03,9,1,508,
ME009013,E009,Transport,2023-03,17,1,106,
ME009016,E009,Stockage,2023-03,44,1,126,
ME010002,E010,Tri,2023-03,8,1,378,
ME010003,E010,Tri,2023-03,39,1,118,
ME010004,E010,Transport,2023-03,9,1,500,
ME010006,E010,Transport,2023-03,32,1,137,
ME010007,E010,Stockage,2023-03,4,1,489,
ME010008,E010,Stockage,2023-03,24,1,146,
ME010009,E010,Maintenance,2023-03,10,1,462,
ME010012,E010,Conditionnement,2023-03,19,1,131,
ME010016,E010,Conditionnement,2023-03,40,1,137,
ME010020,E010,Tri,2023-03,9,1,533,
ME010021,E010,Maintenance,2023-03,29,1,137,
ME010023,E010,Conditionnement,2023-03,19,1,174,
ME010024,E010,Transport,2023-03,24,1,117,
ME010027,E010,Conditionnement,2023-03,39,1,116,
ME010029,E010,Tri,2023-03,42,1,135,
ME010030,E010,Conditionnement,2023-03,37,1,141,
ME001004,E001,Stockage,2023-03,0,0,761,
ME001011,E001,Conditionnement,2023-03,0,0,29,
ME001012,E001,Tri,2023-03,0,0,748,
ME001016,E001,Conditionnement,2023-03,0,0,348,
ME001017,E001,Stockage,2023-03,0,0,863,
ME001020,E001,Transport,2023-03,0,0,854,
ME001021,E001,Maintenance,2023-03,0,0,847,
ME001022,E001,Stockage,2023-03,0,0,861,
ME001024,E001,Maintenance,2023-03,0,0,256,
ME001031,E001,Transport,2023-03,0,0,539,
ME002004,E002,Stockage,2023-03,0,0,793,
ME002005,E002,Transport,2023-03,0,0,479,
ME002007,E002,Conditionnement,2023-03,0,0,238,
ME002018,E002,Tri,2023-03,0,0,109,
ME002019,E002,Maintenance,2023-03,0,0,335,
ME002021,E002,Maintenance,2023-03,0,0,430,
ME002023,E002,Stockage,2023-03,0,0,503,
ME002027,E002,Conditionnement,2023-03,0,0,668,
ME002032,E002,Stockage,2023-03,0,0,2,
ME003002,E003,Transport,2023-03,0,0,458,
ME003003,E003,Tri,2023-03,0,0,774,
ME003009,E003,Maintenance,2023-03,0,0,95,
ME003017,E003,Tri,2023-03,0,0,533,
ME003018,E003,Maintenance,2023-03,0,0,473,
ME003020,E003,Conditionnement,2023-03,0,0,880,
ME003022,E003,Transport,2023-03,0,0,433,
ME003023,E003,Tri,2023-03,0,0,761,
ME003026,E003,Tri,2023-03,0,0,314,
ME003031,E003,Conditionnement,2023-03,0,0,458,
ME003033,E003,Conditionnement,2023-03,0,0,169,
ME003034,E003,Stockage,2023-03,0,0,64,
ME003035,E003,Maintenance,2023-03,0,0,693,
ME004004,E004,Transport,2023-03,0,0,88,
ME004005,E004,Maintenance,2023-03,0,0,942,
ME004008,E004,Tri,2023-03,0,0,641,
ME004009,E004,Maintenance,2023-03,0,0,416,
ME004012,E004,Tri,2023-03,0,0,705,
ME004013,E004,Conditionnement,2023-03,0,0,113,
ME004025,E004,Conditionnement,2023-03,0,0,317,
ME004027,E004,Stockage,2023-03,0,0,484,
ME004028,E004,Maintenance,2023-03,0,0,567,
ME005001,E005,Maintenance,2023-03,0,0,714,
ME005006,E005,Stockage,2023-03,0,0,659,
ME005007,E005,Conditionnement,2023-03,0,0,157,
ME005012,E005,Tri,2023-03,0,0,106,
ME005013,E005,Tri,2023-03,0,0,169,
ME005019,E005,Conditionnement,2023-03,0,0,24,
ME005021,E005,Stockage,2023-03,0,0,906,
ME005022,E005,Stockage,2023-03,0,0,285,
ME005029,E005,Maintenance,2023-03,0,0,590,
ME005030,E005,Maintenance,2023-03,0,0,572,
ME005035,E005,Maintenance,2023-03,0,0,372,
ME005036,E005,Tri,2023-03,0,0,571,
ME006003,E006,Tri,2023-03,0,0,348,
ME006005,E006,Transport,2023-03,0,0,804,
ME006006,E006,Tri,2023-03,0,0,500,
ME006009,E006,Stockage,2023-03,0,0,122,
ME006011,E006,Maintenance,2023-03,0,0,261,
ME006014,E006,Maintenance,2023-03,0,0,324,
ME006022,E006,Stockage,2023-03,0,0,566,
ME006023,E006,Conditionnement,2023-03,0,0,424,
ME006026,E006,Tri,2023-03,0,0,109,
ME006028,E006,Stockage,2023-03,0,0,348,
ME007001,E007,Transport,2023-03,0,0,724,
ME007012,E007,Transport,2023-03,0,0,821,
ME007018,E007,Transport,2023-03,0,0,651,
ME007019,E007,Stockage,2023-03,0,0,46,
ME007021,E007,Tri,2023-03,0,0,119,
ME007023,E007,Tri,2023-03,0,0,467,
ME007024,E007,Conditionnement,2023-03,0,0,925,
ME007025,E007,Stockage,2023-03,0,0,522,
ME007027,E007,Stockage,2023-03,0,0,295,
ME007029,E007,Maintenance,2023-03,0,0,91,
ME007031,E007,Stockage,2023-03,0,0,541,
ME007032,E007,Tri,2023-03,0,0,495,
ME008001,E008,Tri,2023-03,0,0,135,
ME008002,E008,Conditionnement,2023-03,0,0,270,
ME008005,E008,Maintenance,2023-03,0,0,379,
ME008006,E008,Transport,2023-03,0,0,983,
ME008007,E008,Tri,2023-03,0,0,331,
ME008008,E008,Conditionnement,2023-03,0,0,381,
ME008011,E008,Tri,2023-03,0,0,160,
ME008014,E008,Stockage,2023-03,0,0,174,
ME008015,E008,Stockage,2023-03,0,0,218,
ME008016,E008,Stockage,2023-03,0,0,977,
ME008024,E008,Tri,2023-03,0,0,141,
ME008025,E008,Tri,2023-03,0,0,776,
ME008028,E008,Tri,2023-03,0,0,57,
ME009004,E009,Maintenance,2023-03,0,0,185,
ME009005,E009,Transport,2023-03,0,0,944,
ME009011,E009,Maintenance,2023-03,0,0,875,
ME009012,E009,Conditionnement,2023-03,0,0,737,
ME009015,E009,Transport,2023-03,0,0,701,
ME009019,E009,Conditionnement,2023-03,0,0,67,
ME009020,E009,Stockage,2023-03,0,0,785,
ME010011,E010,Maintenance,2023-03,0,0,336,
ME010013,E010,Transport,2023-03,0,0,555,
ME010018,E010,Tri,2023-03,0,0,659,
ME010019,E010,Conditionnement,2023-03,0,0,45,
ME010025,E010,Conditionnement,2023-03,0,0,927,
ME010026,E010,Stockage,2023-03,0,0,918,
ME001003,E001,Transport,2023-04,0,0,258,
ME001004,E001,Stockage,2023-04,0,0,314,
ME001006,E001,Stockage,2023-04,0,0,444,
ME001012,E001,Tri,2023-04,0,0,258,
ME001020,E001,Transport,2023-04,0,0,462,
ME001024,E001,Maintenance,2023-04,0,0,410,
ME001037,E001,Tri,2023-04,0,0,485,
ME002001,E002,Stockage,2023-04,0,0,587,
ME002003,E002,Tri,2023-04,0,0,489,
ME002009,E002,Conditionnement,2023-04,0,0,562,
ME002010,E002,Conditionnement,2023-04,0,0,313,
ME002015,E002,Maintenance,2023-04,0,0,281,
ME002025,E002,Stockage,2023-04,0,0,301,
ME002028,E002,Tri,2023-04,0,0,233,
ME002029,E002,Transport,2023-04,0,0,305,
ME002030,E002,Transport,2023-04,0,0,302,
ME002032,E002,Stockage,2023-04,0,0,271,
ME003003,E003,Tri,2023-04,0,0,237,
ME003010,E003,Transport,2023-04,0,0,561,
ME003011,E003,Stockage,2023-04,0,0,454,
ME003015,E003,Maintenance,2023-04,0,0,214,
ME003017,E003,Tri,2023-04,0,0,250,
ME003019,E003,Maintenance,2023-04,0,0,311,
ME003020,E003,Conditionnement,2023-04,0,0,275,
ME003027,E003,Tri,2023-04,0,0,537,
ME003028,E003,Conditionnement,2023-04,0,0,533,
ME003030,E003,Transport,2023-04,0,0,484,
ME003033,E003,Conditionnement,2023-04,0,0,203,
ME003037,E003,Tri,2023-04,0,0,357,
ME004006,E004,Conditionnement,2023-04,0,0,202,
ME004009,E004,Maintenance,2023-04,0,0,495,
ME004010,E004,Maintenance,2023-04,0,0,209,
ME004011,E004,Tri,2023-04,0,0,313,
ME004017,E004,Tri,2023-04,0,0,219,
ME004018,E004,Transport,2023-04,0,0,270,
ME004023,E004,Maintenance,2023-04,0,0,420,
ME004024,E004,Conditionnement,2023-04,0,0,336,
ME004027,E004,Stockage,2023-04,0,0,254,
ME004028,E004,Maintenance,2023-04,0,0,291,
ME005003,E005,Tri,2023-04,0,0,235,
ME005010,E005,Conditionnement,2023-04,0,0,447,
ME005011,E005,Tri,2023-04,0,0,199,
ME005015,E005,Conditionnement,2023-04,0,0,522,
ME005017,E005,Conditionnement,2023-04,0,0,474,
ME005018,E005,Stockage,2023-04,0,0,249,
ME005021,E005,Stockage,2023-04,0,0,583,
ME005031,E005,Transport,2023-04,0,0,503,
ME005035,E005,Maintenance,2023-04,0,0,229,
ME006001,E006,Tri,2023-04,0,0,313,
ME006003,E006,Tri,2023-04,0,0,245,
ME006004,E006,Tri,2023-04,0,0,260,
ME006010,E006,Conditionnement,2023-04,0,0,262,
ME006011,E006,Maintenance,2023-04,0,0,413,
ME006012,E006,Conditionnement,2023-04,0,0,291,
ME006020,E006,Tri,2023-04,0,0,241,
ME006021,E006,Stockage,2023-04,0,0,293,
ME006022,E006,Stockage,2023-04,0,0,237,
ME006026,E006,Tri,2023-04,0,0,217,
ME007002,E007,Tri,2023-04,0,0,312,
ME007010,E007,Conditionnement,2023-04,0,0,294,
ME007011,E007,Transport,2023-04,0,0,534,
ME007012,E007,Transport,2023-04,0,0,307,
ME007014,E007,Tri,2023-04,0,0,265,
ME007018,E007,Transport,2023-04,0,0,233,
ME007019,E007,Stockage,2023-04,0,0,515,
ME007024,E007,Conditionnement,2023-04,0,0,249,
ME007029,E007,Maintenance,2023-04,0,0,193,
ME007033,E007,Maintenance,2023-04,0,0,302,
ME007038,E007,Maintenance,2023-04,0,0,256,
ME008003,E008,Tri,2023-04,0,0,557,
ME008007,E008,Tri,2023-04,0,0,258,
ME008010,E008,Stockage,2023-04,0,0,294,
ME008011,E008,Tri,2023-04,0,0,232,
ME008012,E008,Tri,2023-04,0,0,249,
ME008013,E008,Stockage,2023-04,0,0,229,
ME008016,E008,Stockage,2023-04,0,0,391,
ME008018,E008,Conditionnement,2023-04,0,0,275,
ME008021,E008,Stockage,2023-04,0,0,302,
ME008024,E008,Tri,2023-04,0,0,454,
ME009002,E009,Tri,2023-04,0,0,244,
ME009004,E009,Maintenance,2023-04,0,0,493,
ME009014,E009,Transport,2023-04,0,0,249,
ME009016,E009,Stockage,2023-04,0,0,261,
ME009020,E009,Stockage,2023-04,0,0,247,
ME010004,E010,Transport,2023-04,0,0,265,
ME010006,E010,Transport,2023-04,0,0,282,
ME010008,E010,Stockage,2023-04,0,0,513,
ME010009,E010,Maintenance,2023-04,0,0,248,
ME010014,E010,Stockage,2023-04,0,0,292,
ME010016,E010,Conditionnement,2023-04,0,0,282,
ME010025,E010,Conditionnement,2023-04,0,0,272,
ME010028,E010,Transport,2023-04,0,0,520,
ME010029,E010,Tri,2023-04,0,0,269,
ME001002,E001,Maintenance,2023-04,37,1,130,
ME001005,E001,Maintenance,2023-04,18,1,157,
ME001007,E001,Stockage,2023-04,33,1,146,
ME001008,E001,Maintenance,2023-04,33,1,155,
ME001009,E001,Maintenance,2023-04,5,1,553,
ME001010,E001,Stockage,2023-04,47,1,124,
ME001015,E001,Stockage,2023-04,35,1,93,
ME001016,E001,Conditionnement,2023-04,3,1,446,
ME001017,E001,Stockage,2023-04,26,1,151,
ME001021,E001,Maintenance,2023-04,17,1,177,
ME001022,E001,Stockage,2023-04,48,1,110,
ME001023,E001,Conditionnement,2023-04,16,1,154,
ME001025,E001,Stockage,2023-04,46,1,121,
ME001026,E001,Maintenance,2023-04,45,1,113,
ME001030,E001,Conditionnement,2023-04,13,1,154,
ME001031,E001,Transport,2023-04,16,1,125,
ME001033,E001,Tri,2023-04,32,1,137,
ME001035,E001,Stockage,2023-04,45,1,117,
ME001036,E001,Stockage,2023-04,7,1,605,
ME002002,E002,Conditionnement,2023-04,21,1,148,
ME002004,E002,Stockage,2023-04,32,1,167,
ME002005,E002,Transport,2023-04,13,1,124,
ME002006,E002,Transport,2023-04,9,1,551,
ME002007,E002,Conditionnement,2023-04,22,1,126,
ME002011,E002,Tri,2023-04,14,1,117,
ME002016,E002,Maintenance,2023-04,45,1,97,
